,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,mm,day,year,zipcode
4801028,206829166,12/23/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A2,M,S,121,0.0,45-64,M,WHITE HISPANIC,943276.0,168516.0,40.62912746200004,-74.14761538199998,12,23,2019,10303
4801035,206826608,12/23/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,18-24,F,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,12,23,2019,10301
4801065,206826610,12/23/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,122,0.0,25-44,M,BLACK HISPANIC,965019.0,156833.0,40.59713393000004,-74.06925029099993,12,23,2019,10305
4801147,206826609,12/23/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,122,0.0,25-44,F,WHITE HISPANIC,965019.0,156833.0,40.59713393000004,-74.06925029099993,12,23,2019,10305
4801154,206829722,12/23/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,WHITE HISPANIC,937325.0,151467.0,40.582301992000055,-74.16893609499994,12,23,2019,10314
4801161,206826612,12/23/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,122,0.0,18-24,M,WHITE HISPANIC,965019.0,156833.0,40.59713393000004,-74.06925029099993,12,23,2019,10305
4801182,206821773,12/23/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0.0,25-44,F,WHITE,936032.0,142039.0,40.55641707600006,-74.17352377499998,12,23,2019,10312
4801191,206828947,12/23/2019,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,S,121,3.0,18-24,F,BLACK,943691.0,170165.0,40.633655523000066,-74.14613020599995,12,23,2019,10303
4801253,206829410,12/23/2019,175.0,"SEXUAL ABUSE 3,2",233.0,SEX CRIMES,PL 13052A1,M,S,121,0.0,25-44,M,WHITE HISPANIC,942428.0,166536.0,40.62368882200008,-74.15065813299998,12,23,2019,10303
4801269,206826617,12/23/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,WHITE HISPANIC,937077.0,149100.0,40.57580373900004,-74.16981239899997,12,23,2019,10312
4801270,206826611,12/23/2019,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1205000,M,S,121,0.0,25-44,M,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,23,2019,10303
4801292,206803521,12/22/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,123,0.0,25-44,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,12,22,2019,10307
4801296,206813139,12/22/2019,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,S,121,0.0,25-44,F,BLACK,942428.0,166536.0,40.62368882200008,-74.15065813299998,12,22,2019,10303
4801299,206820483,12/22/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,M,BLACK,962373.0,174802.0,40.64644893600007,-74.07883649499998,12,22,2019,10301
4801318,206818467,12/22/2019,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,S,122,0.0,25-44,M,WHITE,962957.0,157251.0,40.59827654000002,-74.07667665499997,12,22,2019,10305
4801351,206821334,12/22/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0.0,45-64,M,WHITE,948374.0,150035.0,40.57842304100007,-74.12915106499997,12,22,2019,10306
4801365,206797898,12/22/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,121,0.0,<18,F,BLACK,938877.0,169548.0,40.63193864000005,-74.16347023099996,12,22,2019,10303
4801380,206821332,12/22/2019,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450501,F,S,120,0.0,<18,M,BLACK,965367.0,163943.0,40.61665017200004,-74.06801706,12,22,2019,10305
4801399,206797617,12/22/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,120,0.0,25-44,M,WHITE HISPANIC,952295.0,169161.0,40.63093497600005,-74.11512640799998,12,22,2019,10310
4801446,206818466,12/22/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,122,0.0,25-44,M,BLACK,957250.0,156199.0,40.595373464000026,-74.09722310699993,12,22,2019,10304
4801449,206804800,12/22/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,25-44,M,WHITE HISPANIC,949961.0,162378.0,40.61230834400004,-74.12350069399997,12,22,2019,10310
4801481,206804802,12/22/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0.0,25-44,M,BLACK HISPANIC,961553.0,171226.0,40.63663152200007,-74.08177937999993,12,22,2019,10301
4801493,206821331,12/22/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,25-44,M,BLACK,961418.0,164057.0,40.61695378100006,-74.08224153699997,12,22,2019,10305
4801497,206820484,12/22/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,M,BLACK,959497.0,175020.0,40.64703972700005,-74.08920112299995,12,22,2019,10301
4801508,206806032,12/22/2019,707.0,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,PL 1902300,M,S,121,0.0,25-44,F,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,22,2019,10303
4801515,206803522,12/22/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,12,22,2019,10301
4801527,206821333,12/22/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,120,0.0,<18,M,BLACK,963402.0,165579.0,40.621136245000045,-74.07509993999997,12,22,2019,10305
4801529,206806031,12/22/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,18-24,F,WHITE HISPANIC,946136.0,171053.0,40.636103751000064,-74.13732622099997,12,22,2019,10310
4801574,206804801,12/22/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,120,0.0,25-44,M,WHITE,958113.0,173522.0,40.642924065000045,-74.09418268399995,12,22,2019,10301
4801575,206803523,12/22/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,12,22,2019,10301
4801603,206804799,12/22/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,120,0.0,25-44,F,BLACK,964069.0,162280.0,40.612082719000064,-74.07268741799999,12,22,2019,10305
4801608,206771549,12/21/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,S,121,0.0,18-24,F,BLACK,936722.0,172119.0,40.63898417600007,-74.17125230499995,12,21,2019,10303
4801625,206794636,12/21/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,123,0.0,25-44,M,WHITE,930567.0,137382.0,40.543603126000036,-74.19315367999997,12,21,2019,10312
4801627,206776103,12/21/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,18-24,M,BLACK,963164.0,172306.0,40.639599873000066,-74.07597828099993,12,21,2019,10301
4801638,206794167,12/21/2019,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,S,120,0.0,18-24,M,BLACK,961369.0,165821.0,40.62179546700002,-74.08242401199995,12,21,2019,10305
4801675,206792436,12/21/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,122,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,960401.0,156387.0,40.595898526000035,-74.08587764899994,12,21,2019,10304
4801842,206792438,12/21/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,123,0.0,18-24,M,WHITE HISPANIC,918950.0,128720.0,40.51974971200008,-74.23486807499995,12,21,2019,10307
4801885,206793736,12/21/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,S,121,0.0,<18,M,BLACK,942595.0,167112.0,40.62527060700006,-74.15006009999998,12,21,2019,10303
4801940,206780272,12/21/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,F,BLACK,959974.0,172022.0,40.63881218400008,-74.08747142299995,12,21,2019,10301
4801981,206793735,12/21/2019,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,S,120,0.0,18-24,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,12,21,2019,10301
4801988,206780271,12/21/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0.0,18-24,F,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,21,2019,10306
4801992,206767753,12/21/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,25-44,F,BLACK HISPANIC,954085.0,147529.0,40.57156584000006,-74.108580938,12,21,2019,10306
4802002,206792437,12/21/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,123,0.0,25-44,M,BLACK,918950.0,128720.0,40.51974971200008,-74.23486807499995,12,21,2019,10307
4802019,206741309,12/20/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,122,0.0,45-64,M,WHITE,953277.0,146512.0,40.56877158900005,-74.11148468699997,12,20,2019,10306
4802056,206735141,12/20/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,S,122,0.0,25-44,F,BLACK HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,20,2019,10306
4802094,206736927,12/20/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,F,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,20,2019,10303
4802123,206746941,12/20/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,12,20,2019,10301
4802127,206759385,12/20/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,121,0.0,45-64,F,BLACK,938363.0,172354.0,40.639637854000064,-74.16534113599994,12,20,2019,10303
4802156,206729026,12/20/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,20,2019,10303
4802191,206761266,12/20/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,M,BLACK,938881.0,167697.0,40.62685806400003,-74.16344337699995,12,20,2019,10303
4802202,206746940,12/20/2019,205.0,"TRESPASS 2, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401501,M,S,121,0.0,18-24,M,BLACK,942595.0,167112.0,40.62527060700006,-74.15006009999998,12,20,2019,10303
4802273,206757793,12/20/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,F,WHITE HISPANIC,938676.0,153149.0,40.58692579000007,-74.16408371599994,12,20,2019,10314
4802280,206739036,12/20/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,120,0.0,25-44,M,WHITE,950451.0,168701.0,40.62966553000007,-74.12176751399994,12,20,2019,10310
4802317,206735140,12/20/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,1.0,18-24,M,WHITE HISPANIC,946758.0,171844.0,40.63827752900005,-74.13508955499998,12,20,2019,10310
4802337,206751725,12/20/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,S,120,0.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,12,20,2019,10301
4802375,206751726,12/20/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,S,121,0.0,18-24,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,20,2019,10303
4802445,206676295,12/19/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0.0,25-44,M,WHITE,946451.0,142170.0,40.556827177000045,-74.13602967199995,12,19,2019,10308
4802452,206700615,12/19/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,S,121,0.0,45-64,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,19,2019,10303
4802496,206716536,12/19/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,9.0,25-44,F,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,12,19,2019,10301
4802556,206689662,12/19/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,18-24,F,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,19,2019,10303
4802563,206724317,12/19/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,WHITE HISPANIC,960034.0,171022.0,40.63606756200004,-74.08725164599997,12,19,2019,10301
4802565,206723942,12/19/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,123,0.0,45-64,M,WHITE,926373.0,128074.0,40.51802809000004,-74.20816411399994,12,19,2019,10309
4802581,206710618,12/19/2019,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1701003,F,S,121,0.0,25-44,M,WHITE HISPANIC,930739.0,158560.0,40.601733502000066,-74.19270245199993,12,19,2019,10311
4802582,206707487,12/19/2019,567.0,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211500,M,S,120,0.0,18-24,M,BLACK,960701.0,164082.0,40.61702052400005,-74.08482423399995,12,19,2019,10305
4802604,206707489,12/19/2019,567.0,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211500,M,S,120,0.0,18-24,M,BLACK,960701.0,164082.0,40.61702052400005,-74.08482423399995,12,19,2019,10305
4802615,206723943,12/19/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,123,0.0,25-44,F,WHITE,926373.0,128074.0,40.51802809000004,-74.20816411399994,12,19,2019,10309
4802699,206707488,12/19/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,BLACK,937325.0,151467.0,40.582301992000055,-74.16893609499994,12,19,2019,10314
4802717,206713772,12/19/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,45-64,M,BLACK HISPANIC,960506.0,175491.0,40.648335283000044,-74.08556676099995,12,19,2019,10301
4802772,206689663,12/19/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,S,120,97.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,12,19,2019,10301
4802810,206707490,12/19/2019,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,S,120,0.0,25-44,M,BLACK,962496.0,170661.0,40.63508308400003,-74.07837990599995,12,19,2019,10301
4802846,206687822,12/19/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,S,121,97.0,25-44,M,WHITE,947738.0,170466.0,40.63449931000007,-74.13155104699997,12,19,2019,10310
4802865,206687823,12/19/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,12,19,2019,10301
4802880,206710619,12/19/2019,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1701003,F,S,121,0.0,25-44,M,WHITE HISPANIC,930739.0,158560.0,40.601733502000066,-74.19270245199993,12,19,2019,10311
4802923,206657931,12/18/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,12,18,2019,10301
4802929,206650016,12/18/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,18-24,F,BLACK HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,12,18,2019,10301
4803007,206653981,12/18/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,121,0.0,25-44,M,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,18,2019,10303
4803049,206635889,12/18/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,122,0.0,18-24,M,WHITE HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,18,2019,10306
4803057,206653982,12/18/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,121,0.0,25-44,M,WHITE HISPANIC,940082.0,166318.0,40.62307907300004,-74.15910775699997,12,18,2019,10303
4803070,206635890,12/18/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,122,0.0,18-24,M,WHITE HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,18,2019,10306
4803074,206661869,12/18/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,18-24,M,BLACK,963024.0,171639.0,40.63776876600008,-74.07648062699997,12,18,2019,10301
4803112,206665034,12/18/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,45-64,F,WHITE,960294.0,160008.0,40.60583714400008,-74.08627578099998,12,18,2019,10304
4803148,206633840,12/18/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450003,M,S,122,0.0,25-44,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,18,2019,10306
4803158,206646706,12/18/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,122,0.0,65+,M,WHITE,960001.0,152814.0,40.586090273000025,-74.08730515799994,12,18,2019,10304
4803178,206628670,12/18/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,120,0.0,45-64,M,BLACK,961369.0,165821.0,40.62179546700002,-74.08242401199995,12,18,2019,10305
4803184,206661870,12/18/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,120,0.0,<18,M,BLACK,960345.0,172218.0,40.63935117200003,-74.08613535099995,12,18,2019,10301
4803206,206650017,12/18/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,F,BLACK,952509.0,171505.0,40.637369524000064,-74.11436645099997,12,18,2019,10302
4803224,206633841,12/18/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265101B,F,S,122,0.0,25-44,F,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,18,2019,10306
4803247,206638219,12/18/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,45-64,M,WHITE HISPANIC,950212.0,169086.0,40.630721358000066,-74.12263048799997,12,18,2019,10310
4803274,206638218,12/18/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,122,0.0,<18,F,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,18,2019,10306
4803298,206661871,12/18/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,S,121,0.0,45-64,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,18,2019,10303
4803305,206657932,12/18/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,18,2019,10303
4803312,206668087,12/18/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,122,0.0,45-64,M,WHITE,953904.0,149853.0,40.577944143000025,-74.10924288199999,12,18,2019,10306
4803352,206668088,12/18/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,122,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,959044.0,148444.0,40.57409282100008,-74.09073434699997,12,18,2019,10306
4803386,206628353,12/18/2019,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654504,F,S,123,0.0,45-64,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,12,18,2019,10307
4803447,206578058,12/17/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,121,0.0,45-64,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,12,17,2019,10303
4803472,206583068,12/17/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,12,17,2019,10301
4803513,206576055,12/17/2019,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1703000,F,S,120,0.0,18-24,M,BLACK,964487.0,159801.0,40.60527931600007,-74.07117465099995,12,17,2019,10305
4803543,206583069,12/17/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,123,0.0,18-24,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,12,17,2019,10307
4803553,206578059,12/17/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,18-24,M,BLACK,964487.0,159801.0,40.60527931600007,-74.07117465099995,12,17,2019,10305
4803583,206592831,12/17/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,S,120,0.0,25-44,F,BLACK,959831.0,161644.0,40.61032636400005,-74.08794912799993,12,17,2019,10304
4803607,206580572,12/17/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,120,0.0,18-24,M,WHITE,963050.0,167319.0,40.62591134500008,-74.07637337599994,12,17,2019,10305
4803649,206574096,12/17/2019,508.0,"DRUG PARAPHERNALIA,   POSSESSE",235.0,DANGEROUS DRUGS,PL 2205002,M,S,120,0.0,18-24,M,BLACK,962826.0,164191.0,40.61732510000007,-74.07717039699997,12,17,2019,10305
4803651,206578061,12/17/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,45-64,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,12,17,2019,10301
4803652,206578062,12/17/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,18-24,F,BLACK,964487.0,159801.0,40.60527931600007,-74.07117465099995,12,17,2019,10305
4803653,206578063,12/17/2019,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,12,17,2019,10301
4803676,206619421,12/17/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,121,0.0,45-64,M,WHITE,937867.0,167109.0,40.62523887900005,-74.16709226499995,12,17,2019,10303
4803723,206592830,12/17/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,121,0.0,45-64,F,WHITE,939981.0,156059.0,40.59491975900005,-74.15940433699996,12,17,2019,10314
4803740,206576056,12/17/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,122,0.0,18-24,M,WHITE HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,12,17,2019,10306
